Company Name,Position,Skills Required,Experience,Others ,Work Type,Company Overview
Flyte Solutions,Data analyst,"Support project planning, Timeline creation, Deliverable tracking, Assist project managers",1,,Onsite,"Balancing multiple tasks can be challenging, but it's also part of what makes the job exciting."
Flyte Solutions,Data analyst,"UML basics, Solution architecture basics, SDLC methodology understanding",2,,Onsite,Supportive team and approachable leadership made it a great environment to learn and grow.
Flyte Solutions,Data analyst,"Agile methodology, Use of tools like ClickUp, JIRA, Visio, Lucidchart",0,,Onsite,Opportunities to work on real projects helped build confidence early on.
Flyte Solutions,Data analyst,"Analytical skills, Problem-solving skills, Communication skills, Interpersonal skills, Stakeholder engagement",1,,Onsite,"Some workflows could be more streamlined, which would help junior team members stay more product"
Flyte Solutions,Software architect,"Technology stack selection, Framework evaluation, Tool and platform recommendation, Cloud architecture",1,,Onsite,"Management consistently provides guidance and support, creating a positive work environment."
Flyte Solutions,Software architect,"System architecture design, High-level design, Technical strategy, Solution architecture, Scalability planning",1,,Onsite,Opportunities for skill growth and project involvement are encouraging.
Flyte Solutions,Software architect,"Microservices architecture, API design, Service orchestration, Event-driven architecture, Serverless architecture",2,,Onsite,"At times, communication between departments could be improved to avoid delays."
Flyte Solutions,Software architect,"Cloud platforms (AWS, Azure, GCP), Containerization (Docker, Kubernetes), CI/CD pipelines, Infrastructure as Code (Terraform, CloudFormation)",1,,Onsite,"Diverse project offer valuable experience across multiple technology. The team is collaborative and open to Sharing knowledge, which supports continues learning."
Flyte Solutions,Software architect,"Design patterns, Best practices, Code quality standards, Refactoring, Maintainability, Reusability",2,,Onsite,"Occasionally, decision making can be slower then expected due to multiple approval layers."
Flyte Solutions,Software architect,"Programming languages (Java, C#, Python, JavaScript/TypeScript), Frameworks (Spring, .NET Core, Node.js, Angular, React)",1,,Onsite,"leadership is generally supportive and helpful, especially when navigating challenging task."
Flyte Solutions,Software architect,"Database architecture, Data modeling, SQL (PostgreSQL, MySQL), NoSQL (MongoDB, Cassandra), Data partitioning, Data pipelines",2,,Onsite,"At times, Leadership approaches may lean toword being more hands on the necessary , which can limit team autonomy."
Flyte Solutions,Software architect,"Performance optimization, Load balancing, Caching strategies (Redis, Memcached), Fault tolerance, High availability, Scalability testing",1,,Onsite,A strong benefits package is a great incentive for attracting and retaining experienced team member.
Flyte Solutions,Software architect,"Security design, Authentication & authorization (OAuth2, JWT), Data privacy, Encryption, Compliance (GDPR, HIPAA)",2,,Onsite,the collaborative culture and supportive team environment make it a great place to work there's a strong sense of camaraderie across projects.
Flyte Solutions,Software architect,"Analytical thinking, Problem-solving, Adaptability to new technologies, Continuous learning mindset, Technical documentation",1,,Onsite,"In some cases, the emphasis on benefits might not fully offset periods of high workload or limited work-life balance l."
Flyte Solutions,QA engineer,"Manual testing, Functional testing, Regression testing, Integration testing, Smoke testing, User acceptance testing (UAT)",2,,Onsite,while the work atmosphere is positive some processes could benefit from more structure and consistency
Flyte Solutions,QA engineer,"Test case design, Test plan creation, Test execution, Defect reporting, Bug tracking",1,,Onsite,Consistent opportunities to enhance front-end skills with practical projects.
Flyte Solutions,QA engineer,"Automation testing, Writing automated test scripts, Selenium, Cypress, Playwright, Appium",2,,Onsite,Supportive colleagues make collaboration easy and productive.
Flyte Solutions,QA engineer,"API testing, Postman, SoapUI, REST-assured, Swagger",1,,Onsite,"Sometimes project timelines feel tight, which can add pressure during delivery phases."
Flyte Solutions,QA engineer,"Performance testing, Load testing, JMeter, Locust, Stress testing",2,,Onsite,Process are generally smooth. Which helps improve overall efficiency and team coordination.
Flyte Solutions,QA engineer,"CI/CD integration, Jenkins, GitLab CI, Test automation in pipelines, Reporting tools (Allure, TestNG reports)",1,,Onsite,Process are generally smooth. Which helps improve overall efficiency and team coordination.
Flyte Solutions,QA engineer,"Version control (Git), Branching, Pull requests, Collaboration on code reviews",2,,Onsite,Workload can be high during product launches or deadlines.
Flyte Solutions,QA engineer,"Documentation, Test summary reports, Bug reports, Test coverage metrics, Knowledge sharing",2,,Onsite,The work often involves intellectually stimulating challenges that keep engineers engaged and motivated.
Flyte Solutions,QA engineer,"Agile methodology, Scrum participation, Sprint planning, Daily stand-ups, Retrospectives",3,,Onsite,"Occasionally, the focus on complex or rewarding work may cause routine but necessary tasks to receive less attention."
Flyte Solutions,QA engineer,"Analytical thinking, Attention to detail, Problem-solving, Communication skills, Collaboration with developers & product teams, Continuous learning mindset",1,,Onsite,"Supportive team, respectful culture and engaging front end project."
Flyte Solutions,React developer,"React.js, Functional components, Class components, JSX, Virtual DOM, React lifecycle methods",1,,Onsite,Opportunity for advancadvancement into senior rroles or new areas within the company are a strong motivator for growth.
Flyte Solutions,React developer,"React Hooks (useState, useEffect, useContext, useMemo, useCallback), Custom hooks, State management patterns",2,,Onsite,"At times, individual ownership over tasks can feel limited due to collaborative workflows."
Flyte Solutions,React developer,"State management tools: Redux, Redux Toolkit, Context API, Zustand, MobX",1,,Onsite,"Team morale has improved, contributing to a more positive and motivated work environment."
Flyte Solutions,React developer,"React Router, Single Page Application (SPA) routing, Protected routes, Nested routing",1,,Onsite,Team members are very friendly.
Flyte Solutions,React developer,"Styling: CSS, SCSS/SASS, Styled-components, Tailwind CSS, CSS Modules",2,,Onsite,The CEO seems friendly and was humble during interview.
Flyte Solutions,React developer,"API integration, REST APIs, GraphQL, Axios, Fetch API",2,,Onsite,Horrible office space in Gulshan. Unproffessional to be exact.
Flyte Solutions,React developer,"Component testing: Jest, React Testing Library, Enzyme, Snapshot testing",2,,Onsite,Innovative Work Environment
Flyte Solutions,React developer,"Build tools & bundlers: Webpack, Vite, Babel, ESLint, Prettier",2,,Onsite,Collaborative Team Learning Opportunities
Flyte Solutions,React developer,"Version control (Git), Collaboration with team, Code reviews, Agile methodology (Scrum, Kanban)",1,,Onsite,Competitive Industry
Flyte Solutions,React developer,"Problem-solving, Analytical thinking, Responsive design principles, Accessibility (a11y), Cross-browser compatibility, Continuous learning mindset",2,,Onsite,Limited Flexibility
Flyte Solutions,Junior web developer,"HTML, CSS, JavaScript, DOM manipulation, Responsive web design, Flexbox, CSS Grid",1,,Onsite,"None whatsoever, avoid completely. Just Avoid"
Flyte Solutions,Junior web developer,"Basic front-end frameworks: Bootstrap, Tailwind CSS, jQuery",2,,Onsite,"Doesn't pay, fraudulent, cheaters, nonscence"
Flyte Solutions,Junior web developer,"Version control: Git, GitHub, Basic branching, Pull requests",1,,Onsite,You have to work for free.
Flyte Solutions,Junior web developer,"Introductory React.js or Vue.js knowledge, Component creation, Props & state basics",2,,Onsite,It is the worst place to work
Flyte Solutions,Junior web developer,"Basic backend concepts: Node.js, Express.js, REST API basics, CRUD operations",1,,Onsite,I didn't find any pros in here.
Flyte Solutions,Junior web developer,"Database fundamentals: SQL (MySQL, SQLite) or NoSQL (MongoDB) basics",2,,Onsite,"Wonderful working environment, would loved to recommend anyone who's looking for great company."
Flyte Solutions,Junior web developer,"Debugging skills, Browser DevTools, Console logging, Error tracking",1,,Onsite,"Local part salary is ok, but need to take care equally as per my opinion."
Flyte Solutions,Junior web developer,"Testing basics: Manual testing, Unit testing introduction, Jest basics",2,,Onsite,No benefits on working here
Flyte Solutions,Junior web developer,"Collaboration skills, Communication with designers & senior developers, Agile basics (Scrum, stand-ups)",2,,Onsite,Job convenience will tell a lot about it. But everything is a lie.
Flyte Solutions,Junior web developer,"Problem-solving mindset, Curiosity to learn, Adaptability, Code commenting, Documentation habits",1,,Onsite,Working with Flyte Solutions is the best pleasure for a Software Professional. I strongly recommended Flyte Solutions for Software Professional who are looking for some cool Job.
Flyte Solutions,Full stack web developer,"HTML, CSS, JavaScript, Responsive design, Flexbox, CSS Grid, Accessibility (a11y)",2,,Onsite,Flyte Solutions Should more concern about the project management.
Flyte Solutions,Full stack web developer,"Front-end frameworks & libraries: React.js, Angular, Vue.js, Next.js, Redux, Context API",1,,Onsite,They don't pay salary in time.
